year,age,sex,deaths_per_1000_people
2026,35,female,1.266
2026,35,male,2.482
2026,36,female,1.339
2026,36,male,2.571
2026,37,female,1.437
2026,37,male,2.68
2026,38,female,1.548
2026,38,male,2.803
2026,39,female,1.643
2026,39,male,2.928
2026,40,female,1.537
2026,40,male,2.746
2026,41,female,1.599
2026,41,male,2.828
2026,42,female,1.681
2026,42,male,2.927
2026,43,female,1.8
2026,43,male,3.046
2026,44,female,1.935
2026,44,male,3.217
2026,45,female,1.881
2026,45,male,3.089
2026,46,female,2.042
2026,46,male,3.324
2026,47,female,2.215
2026,47,male,3.573
2026,48,female,2.406
2026,48,male,3.846
2026,49,female,2.61
2026,49,male,4.166
2026,50,female,2.822
2026,50,male,4.525
2026,51,female,3.059
2026,51,male,4.933
2026,52,female,3.332
2026,52,male,5.375
2026,53,female,3.641
2026,53,male,5.87
2026,54,female,3.977
2026,54,male,6.465
2026,55,female,4.575
2026,55,male,7.473
2026,56,female,4.986
2026,56,male,8.127
2026,57,female,5.434
2026,57,male,8.81
2026,58,female,5.907
2026,58,male,9.539
2026,59,female,6.402
2026,59,male,10.317
2026,60,female,7.048
2026,60,male,11.311
2026,61,female,7.585
2026,61,male,12.231
2026,62,female,8.13
2026,62,male,13.214
2026,63,female,8.683
2026,63,male,14.233
2026,64,female,9.251
2026,64,male,15.267
2026,65,female,9.159
2026,65,male,15.25
2026,66,female,9.816
2026,66,male,16.299
2026,67,female,10.596
2026,67,male,17.348
2026,68,female,11.533
2026,68,male,18.431
2026,69,female,12.628
2026,69,male,19.671
2026,70,female,13.609
2026,70,male,20.735
2026,71,female,15.011
2026,71,male,22.394
2026,72,female,16.597
2026,72,male,24.362
2026,73,female,18.524
2026,73,male,26.934
2026,74,female,20.463
2026,74,male,29.572
2026,75,female,22.722
2026,75,male,32.594
2026,76,female,25.067
2026,76,male,35.687
2026,77,female,27.822
2026,77,male,39.296
2026,78,female,30.924
2026,78,male,43.325
2026,79,female,34.451
2026,79,male,47.808
2026,80,female,39.033
2026,80,male,53.56
2026,81,female,43.709
2026,81,male,59.254
2026,82,female,49.152
2026,82,male,65.721
2026,83,female,55.178
2026,83,male,73.01
2026,84,female,61.748
2026,84,male,81.245
2026,85,female,70.229
2026,85,male,91.721
2026,86,female,78.701
2026,86,male,102.002
2026,87,female,88.115
2026,87,male,113.53
2026,88,female,98.676
2026,88,male,126.046
2026,89,female,110.773
2026,89,male,139.842
2026,90,female,125.381
2026,90,male,157.09
2026,91,female,139.59
2026,91,male,173.872
2026,92,female,155.192
2026,92,male,192.191
2026,93,female,172.445
2026,93,male,212.288
2026,94,female,191.277
2026,94,male,233.817
2026,95,female,215.053
2026,95,male,261.114
2026,96,female,236.359
2026,96,male,284.233
2026,97,female,257.299
2026,97,male,307.615
2026,98,female,276.702
2026,98,male,329.347
2026,99,female,294.822
2026,99,male,347.229
2026,100,female,305.45
2026,100,male,356.043
2026,101,female,324.782
2026,101,male,374.764
2026,102,female,344.982
2026,102,male,394.145
2026,103,female,366.06
2026,103,male,414.192
2026,104,female,388.024
2026,104,male,434.902
2026,105,female,409.389
2026,105,male,454.52
2026,106,female,433.953
2026,106,male,477.245
2026,107,female,459.99
2026,107,male,501.107
2026,108,female,487.589
2026,108,male,526.163
2026,109,female,516.844
2026,109,male,552.471
2026,110,female,547.862
2026,110,male,580.101
2026,111,female,580.734
2026,111,male,609.106
2026,112,female,615.578
2026,112,male,639.562
2026,113,female,652.513
2026,113,male,671.54
2026,114,female,691.663
2026,114,male,705.117
2026,115,female,738.13
2026,115,male,745.389
2026,116,female,782.419
2026,116,male,782.659
2026,117,female,821.792
2026,117,male,821.792
2026,118,female,862.881
2026,118,male,862.881
2026,119,female,1000.0
2026,119,male,1000.0
2027,0,female,4.635
2027,0,male,5.585
2027,1,female,0.32
2027,1,male,0.39
2027,2,female,0.185
2027,2,male,0.225
2027,3,female,0.153
2027,3,male,0.181
2027,4,female,0.128
2027,4,male,0.147
2027,5,female,0.122
2027,5,male,0.139
2027,6,female,0.11
2027,6,male,0.126
2027,7,female,0.101
2027,7,male,0.119
2027,8,female,0.095
2027,8,male,0.116
2027,9,female,0.092
2027,9,male,0.118
2027,10,female,0.095
2027,10,male,0.128
2027,11,female,0.102
2027,11,male,0.139
2027,12,female,0.117
2027,12,male,0.155
2027,13,female,0.136
2027,13,male,0.188
2027,14,female,0.157
2027,14,male,0.252
2027,15,female,0.179
2027,15,male,0.342
2027,16,female,0.217
2027,16,male,0.476
2027,17,female,0.267
2027,17,male,0.643
2027,18,female,0.323
2027,18,male,0.83
2027,19,female,0.366
2027,19,male,0.992
2027,20,female,0.438
2027,20,male,1.218
2027,21,female,0.477
2027,21,male,1.342
2027,22,female,0.515
2027,22,male,1.414
2027,23,female,0.557
2027,23,male,1.465
2027,24,female,0.588
2027,24,male,1.526
2027,25,female,0.69
2027,25,male,1.784
2027,26,female,0.731
2027,26,male,1.866
2027,27,female,0.776
2027,27,male,1.942
2027,28,female,0.824
2027,28,male,2.022
2027,29,female,0.883
2027,29,male,2.093
2027,30,female,1.013
2027,30,male,2.286
2027,31,female,1.085
2027,31,male,2.331
2027,32,female,1.155
2027,32,male,2.375
2027,33,female,1.225
2027,33,male,2.441
2027,34,female,1.274
2027,34,male,2.528
2027,35,female,1.297
2027,35,male,2.543
2027,36,female,1.373
2027,36,male,2.634
2027,37,female,1.472
2027,37,male,2.746
2027,38,female,1.587
2027,38,male,2.873
2027,39,female,1.684
2027,39,male,3.0
2027,40,female,1.55
2027,40,male,2.771
2027,41,female,1.614
2027,41,male,2.854
2027,42,female,1.697
2027,42,male,2.954
2027,43,female,1.816
2027,43,male,3.073
2027,44,female,1.952
2027,44,male,3.246
2027,45,female,1.869
2027,45,male,3.068
2027,46,female,2.029
2027,46,male,3.302
2027,47,female,2.201
2027,47,male,3.55
2027,48,female,2.39
2027,48,male,3.821
2027,49,female,2.593
2027,49,male,4.138
2027,50,female,2.802
2027,50,male,4.493
2027,51,female,3.038
2027,51,male,4.899
2027,52,female,3.308
2027,52,male,5.337
2027,53,female,3.616
2027,53,male,5.829
2027,54,female,3.949
2027,54,male,6.42
2027,55,female,4.578
2027,55,male,7.478
2027,56,female,4.989
2027,56,male,8.132
2027,57,female,5.437
2027,57,male,8.815
2027,58,female,5.91
2027,58,male,9.545
2027,59,female,6.406
2027,59,male,10.324
2027,60,female,7.069
2027,60,male,11.344
2027,61,female,7.607
2027,61,male,12.267
2027,62,female,8.154
2027,62,male,13.253
2027,63,female,8.709
2027,63,male,14.275
2027,64,female,9.278
2027,64,male,15.312
2027,65,female,9.09
2027,65,male,15.136
2027,66,female,9.743
2027,66,male,16.178
2027,67,female,10.517
2027,67,male,17.218
2027,68,female,11.446
2027,68,male,18.294
2027,69,female,12.533
2027,69,male,19.523
2027,70,female,13.47
2027,70,male,20.523
2027,71,female,14.857
2027,71,male,22.165
2027,72,female,16.428
2027,72,male,24.113
2027,73,female,18.334
2027,73,male,26.658
2027,74,female,20.254
2027,74,male,29.269
2027,75,female,22.508
2027,75,male,32.286
2027,76,female,24.831
2027,76,male,35.35
2027,77,female,27.56
2027,77,male,38.925
2027,78,female,30.632
2027,78,male,42.916
2027,79,female,34.126
2027,79,male,47.357
2027,80,female,38.746
2027,80,male,53.166
2027,81,female,43.388
2027,81,male,58.819
2027,82,female,48.791
2027,82,male,65.238
2027,83,female,54.773
2027,83,male,72.474
2027,84,female,61.295
2027,84,male,80.648
2027,85,female,69.847
2027,85,male,91.222
2027,86,female,78.273
2027,86,male,101.447
2027,87,female,87.635
2027,87,male,112.912
2027,88,female,98.139
2027,88,male,125.36
2027,89,female,110.171
2027,89,male,139.081
2027,90,female,124.919
2027,90,male,156.511
2027,91,female,139.076
2027,91,male,173.231
2027,92,female,154.621
2027,92,male,191.483
2027,93,female,171.809
2027,93,male,211.506
2027,94,female,190.572
2027,94,male,232.956
2027,95,female,214.826
2027,95,male,260.839
2027,96,female,236.109
2027,96,male,283.932
2027,97,female,257.027
2027,97,male,307.29
2027,98,female,276.409
2027,98,male,328.999
2027,99,female,294.511
2027,99,male,346.862
2027,100,female,303.953
2027,100,male,354.299
2027,101,female,323.191
2027,101,male,372.927
2027,102,female,343.292
2027,102,male,392.214
2027,103,female,364.266
2027,103,male,412.162
2027,104,female,386.122
2027,104,male,432.77
2027,105,female,407.111
2027,105,male,451.991
2027,106,female,431.538
2027,106,male,474.59
2027,107,female,457.43
2027,107,male,498.319
2027,108,female,484.876
2027,108,male,523.235
2027,109,female,513.968
2027,109,male,549.397
2027,110,female,544.815
2027,110,male,576.875
2027,111,female,577.504
2027,111,male,605.718
2027,112,female,612.154
2027,112,male,636.004
2027,113,female,648.884
2027,113,male,667.805
2027,114,female,687.816
2027,114,male,701.195
2027,115,female,734.733
2027,115,male,741.958
2027,116,female,778.818
2027,116,male,779.057
2027,117,female,818.009
2027,117,male,818.009
2027,118,female,858.91
2027,118,male,858.91
2027,119,female,1000.0
2027,119,male,1000.0
2028,0,female,4.522
2028,0,male,5.45
2028,1,female,0.312
2028,1,male,0.38
2028,2,female,0.181
2028,2,male,0.219
2028,3,female,0.149
2028,3,male,0.176
2028,4,female,0.125
2028,4,male,0.143
2028,5,female,0.119
2028,5,male,0.136
2028,6,female,0.107
2028,6,male,0.123
2028,7,female,0.098
2028,7,male,0.116
2028,8,female,0.093
2028,8,male,0.113
2028,9,female,0.09
2028,9,male,0.115
2028,10,female,0.093
2028,10,male,0.125
2028,11,female,0.1
2028,11,male,0.136
2028,12,female,0.114
2028,12,male,0.152
2028,13,female,0.133
2028,13,male,0.185
2028,14,female,0.154
2028,14,male,0.247
2028,15,female,0.177
2028,15,male,0.337
2028,16,female,0.214
2028,16,male,0.47
2028,17,female,0.263
2028,17,male,0.634
2028,18,female,0.319
2028,18,male,0.819
2028,19,female,0.361
2028,19,male,0.978
2028,20,female,0.434
2028,20,male,1.208
2028,21,female,0.473
2028,21,male,1.33
2028,22,female,0.511
2028,22,male,1.402
2028,23,female,0.553
2028,23,male,1.452
2028,24,female,0.583
2028,24,male,1.513
2028,25,female,0.686
2028,25,male,1.773
2028,26,female,0.727
2028,26,male,1.854
2028,27,female,0.771
2028,27,male,1.93
2028,28,female,0.819
2028,28,male,2.01
2028,29,female,0.877
2028,29,male,2.08
2028,30,female,1.007
2028,30,male,2.272
2028,31,female,1.079
2028,31,male,2.317
2028,32,female,1.148
2028,32,male,2.36
2028,33,female,1.218
2028,33,male,2.426
2028,34,female,1.266
2028,34,male,2.513
2028,35,female,1.287
2028,35,male,2.523
2028,36,female,1.361
2028,36,male,2.613
2028,37,female,1.46
2028,37,male,2.724
2028,38,female,1.574
2028,38,male,2.849
2028,39,female,1.67
2028,39,male,2.976
2028,40,female,1.534
2028,40,male,2.742
2028,41,female,1.597
2028,41,male,2.824
2028,42,female,1.679
2028,42,male,2.923
2028,43,female,1.797
2028,43,male,3.041
2028,44,female,1.932
2028,44,male,3.212
2028,45,female,1.846
2028,45,male,3.032
2028,46,female,2.005
2028,46,male,3.263
2028,47,female,2.174
2028,47,male,3.507
2028,48,female,2.362
2028,48,male,3.775
2028,49,female,2.562
2028,49,male,4.089
2028,50,female,2.77
2028,50,male,4.441
2028,51,female,3.003
2028,51,male,4.842
2028,52,female,3.27
2028,52,male,5.275
2028,53,female,3.574
2028,53,male,5.761
2028,54,female,3.903
2028,54,male,6.345
2028,55,female,4.527
2028,55,male,7.394
2028,56,female,4.933
2028,56,male,8.041
2028,57,female,5.376
2028,57,male,8.716
2028,58,female,5.844
2028,58,male,9.438
2028,59,female,6.334
2028,59,male,10.208
2028,60,female,6.989
2028,60,male,11.216
2028,61,female,7.522
2028,61,male,12.129
2028,62,female,8.062
2028,62,male,13.104
2028,63,female,8.611
2028,63,male,14.114
2028,64,female,9.173
2028,64,male,15.139
2028,65,female,8.985
2028,65,male,14.96
2028,66,female,9.63
2028,66,male,15.99
2028,67,female,10.395
2028,67,male,17.018
2028,68,female,11.313
2028,68,male,18.081
2028,69,female,12.388
2028,69,male,19.297
2028,70,female,13.31
2028,70,male,20.28
2028,71,female,14.681
2028,71,male,21.902
2028,72,female,16.233
2028,72,male,23.827
2028,73,female,18.117
2028,73,male,26.342
2028,74,female,20.014
2028,74,male,28.923
2028,75,female,22.254
2028,75,male,31.922
2028,76,female,24.551
2028,76,male,34.952
2028,77,female,27.249
2028,77,male,38.487
2028,78,female,30.286
2028,78,male,42.432
2028,79,female,33.741
2028,79,male,46.823
2028,80,female,38.399
2028,80,male,52.69
2028,81,female,43.0
2028,81,male,58.292
2028,82,female,48.354
2028,82,male,64.654
2028,83,female,54.282
2028,83,male,71.824
2028,84,female,60.746
2028,84,male,79.926
2028,85,female,69.353
2028,85,male,90.578
2028,86,female,77.72
2028,86,male,100.73
2028,87,female,87.016
2028,87,male,112.115
2028,88,female,97.446
2028,88,male,124.474
2028,89,female,109.392
2028,89,male,138.098
2028,90,female,124.347
2028,90,male,155.794
2028,91,female,138.439
2028,91,male,172.437
2028,92,female,153.912
2028,92,male,190.606
2028,93,female,171.022
2028,93,male,210.537
2028,94,female,189.699
2028,94,male,231.889
2028,95,female,214.272
2028,95,male,260.165
2028,96,female,235.5
2028,96,male,283.2
2028,97,female,256.364
2028,97,male,306.497
2028,98,female,275.696
2028,98,male,328.15
2028,99,female,293.751
2028,99,male,345.967
2028,100,female,303.394
2028,100,male,353.647
2028,101,female,322.596
2028,101,male,372.241
2028,102,female,342.66
2028,102,male,391.492
2028,103,female,363.596
2028,103,male,411.404
2028,104,female,385.412
2028,104,male,431.974
2028,105,female,406.511
2028,105,male,451.324
2028,106,female,430.901
2028,106,male,473.89
2028,107,female,456.755
2028,107,male,497.584
2028,108,female,484.161
2028,108,male,522.463
2028,109,female,513.21
2028,109,male,548.587
2028,110,female,544.195
2028,110,male,576.218
2028,111,female,576.847
2028,111,male,605.029
2028,112,female,611.457
2028,112,male,635.281
2028,113,female,648.145
2028,113,male,667.045
2028,114,female,687.034
2028,114,male,700.398
2028,115,female,734.087
2028,115,male,741.306
2028,116,female,778.133
2028,116,male,778.372
2028,117,female,817.29
2028,117,male,817.29
2028,118,female,858.154
2028,118,male,858.154
2028,119,female,1000.0
2028,119,male,1000.0
2029,0,female,4.412
2029,0,male,5.317
2029,1,female,0.304
2029,1,male,0.37
2029,2,female,0.176
2029,2,male,0.213
2029,3,female,0.145
2029,3,male,0.172
2029,4,female,0.122
2029,4,male,0.139
2029,5,female,0.116
2029,5,male,0.132
2029,6,female,0.105
2029,6,male,0.12
2029,7,female,0.096
2029,7,male,0.113
2029,8,female,0.09
2029,8,male,0.11
2029,9,female,0.087
2029,9,male,0.112
2029,10,female,0.091
2029,10,male,0.122
2029,11,female,0.098
2029,11,male,0.133
2029,12,female,0.112
2029,12,male,0.149
2029,13,female,0.13
2029,13,male,0.181
2029,14,female,0.151
2029,14,male,0.242
2029,15,female,0.174
2029,15,male,0.333
2029,16,female,0.211
2029,16,male,0.463
2029,17,female,0.259
2029,17,male,0.625
2029,18,female,0.315
2029,18,male,0.808
2029,19,female,0.357
2029,19,male,0.965
2029,20,female,0.43
2029,20,male,1.197
2029,21,female,0.469
2029,21,male,1.319
2029,22,female,0.506
2029,22,male,1.39
2029,23,female,0.548
2029,23,male,1.44
2029,24,female,0.578
2029,24,male,1.5
2029,25,female,0.681
2029,25,male,1.762
2029,26,female,0.722
2029,26,male,1.843
2029,27,female,0.766
2029,27,male,1.919
2029,28,female,0.814
2029,28,male,1.998
2029,29,female,0.872
2029,29,male,2.067
2029,30,female,1.001
2029,30,male,2.258
2029,31,female,1.072
2029,31,male,2.303
2029,32,female,1.141
2029,32,male,2.346
2029,33,female,1.211
2029,33,male,2.411
2029,34,female,1.259
2029,34,male,2.498
2029,35,female,1.276
2029,35,male,2.502
2029,36,female,1.35
2029,36,male,2.592
2029,37,female,1.448
2029,37,male,2.702
2029,38,female,1.561
2029,38,male,2.826
2029,39,female,1.657
2029,39,male,2.952
2029,40,female,1.518
2029,40,male,2.714
2029,41,female,1.58
2029,41,male,2.795
2029,42,female,1.661
2029,42,male,2.892
2029,43,female,1.778
2029,43,male,3.009
2029,44,female,1.912
2029,44,male,3.179
2029,45,female,1.824
2029,45,male,2.995
2029,46,female,1.981
2029,46,male,3.224
2029,47,female,2.148
2029,47,male,3.466
2029,48,female,2.334
2029,48,male,3.73
2029,49,female,2.532
2029,49,male,4.041
2029,50,female,2.738
2029,50,male,4.389
2029,51,female,2.968
2029,51,male,4.785
2029,52,female,3.232
2029,52,male,5.214
2029,53,female,3.532
2029,53,male,5.694
2029,54,female,3.858
2029,54,male,6.271
2029,55,female,4.476
2029,55,male,7.311
2029,56,female,4.878
2029,56,male,7.951
2029,57,female,5.316
2029,57,male,8.619
2029,58,female,5.779
2029,58,male,9.332
2029,59,female,6.263
2029,59,male,10.093
2029,60,female,6.91
2029,60,male,11.09
2029,61,female,7.437
2029,61,male,11.992
2029,62,female,7.971
2029,62,male,12.956
2029,63,female,8.514
2029,63,male,13.955
2029,64,female,9.07
2029,64,male,14.969
2029,65,female,8.88
2029,65,male,14.786
2029,66,female,9.518
2029,66,male,15.804
2029,67,female,10.274
2029,67,male,16.82
2029,68,female,11.182
2029,68,male,17.871
2029,69,female,12.244
2029,69,male,19.072
2029,70,female,13.153
2029,70,male,20.039
2029,71,female,14.507
2029,71,male,21.643
2029,72,female,16.041
2029,72,male,23.545
2029,73,female,17.902
2029,73,male,26.03
2029,74,female,19.777
2029,74,male,28.58
2029,75,female,22.003
2029,75,male,31.563
2029,76,female,24.274
2029,76,male,34.557
2029,77,female,26.942
2029,77,male,38.053
2029,78,female,29.945
2029,78,male,41.954
2029,79,female,33.36
2029,79,male,46.295
2029,80,female,38.055
2029,80,male,52.218
2029,81,female,42.614
2029,81,male,57.77
2029,82,female,47.921
2029,82,male,64.074
2029,83,female,53.796
2029,83,male,71.181
2029,84,female,60.201
2029,84,male,79.21
2029,85,female,68.863
2029,85,male,89.938
2029,86,female,77.171
2029,86,male,100.018
2029,87,female,86.401
2029,87,male,111.322
2029,88,female,96.758
2029,88,male,123.595
2029,89,female,108.619
2029,89,male,137.122
2029,90,female,123.777
2029,90,male,155.08
2029,91,female,137.804
2029,91,male,171.648
2029,92,female,153.207
2029,92,male,189.733
2029,93,female,170.239
2029,93,male,209.572
2029,94,female,188.83
2029,94,male,230.827
2029,95,female,213.719
2029,95,male,259.494
2029,96,female,234.892
2029,96,male,282.469
2029,97,female,255.702
2029,97,male,305.706
2029,98,female,274.985
2029,98,male,327.303
2029,99,female,292.993
2029,99,male,345.074
2029,100,female,302.835
2029,100,male,352.996
2029,101,female,322.003
2029,101,male,371.556
2029,102,female,342.03
2029,102,male,390.772
2029,103,female,362.927
2029,103,male,410.647
2029,104,female,384.703
2029,104,male,431.179
2029,105,female,405.911
2029,105,male,450.658
2029,106,female,430.266
2029,106,male,473.19
2029,107,female,456.081
2029,107,male,496.849
2029,108,female,483.447
2029,108,male,521.692
2029,109,female,512.453
2029,109,male,547.777
2029,110,female,543.576
2029,110,male,575.563
2029,111,female,576.191
2029,111,male,604.341
2029,112,female,610.762
2029,112,male,634.558
2029,113,female,647.408
2029,113,male,666.287
2029,114,female,686.252
2029,114,male,699.601
2029,115,female,733.441
2029,115,male,740.654
2029,116,female,777.449
2029,116,male,777.687
2029,117,female,816.571
2029,117,male,816.571
2029,118,female,857.4
2029,118,male,857.4
2029,119,female,1000.0
2029,119,male,1000.0
2030,0,female,4.305
2030,0,male,5.188
2030,1,female,0.296
2030,1,male,0.361
2030,2,female,0.171
2030,2,male,0.208
2030,3,female,0.142
2030,3,male,0.167
2030,4,female,0.119
2030,4,male,0.136
2030,5,female,0.113
