year,age,sex,immigration_status,migration_flow,number_of_people
2076,32,male,OFN,emigration,3926.0
2076,32,male,OFN,immigration,8668.0
2076,33,female,INA Nonimmigrant,emigration,1155.0
2076,33,female,INA Nonimmigrant,immigration,3247.0
2076,33,female,LPR+,emigration,1806.0
2076,33,female,LPR+,immigration,15449.0
2076,33,female,OFN,emigration,3462.0
2076,33,female,OFN,immigration,6794.0
2076,33,male,INA Nonimmigrant,emigration,1565.0
2076,33,male,INA Nonimmigrant,immigration,5668.0
2076,33,male,LPR+,emigration,3047.0
2076,33,male,LPR+,immigration,24177.0
2076,33,male,OFN,emigration,4088.0
2076,33,male,OFN,immigration,8509.0
2076,34,female,INA Nonimmigrant,emigration,1194.0
2076,34,female,INA Nonimmigrant,immigration,3045.0
2076,34,female,LPR+,emigration,1955.0
2076,34,female,LPR+,immigration,15955.0
2076,34,female,OFN,emigration,3580.0
2076,34,female,OFN,immigration,6527.0
2076,34,male,INA Nonimmigrant,emigration,1643.0
2076,34,male,INA Nonimmigrant,immigration,5512.0
2076,34,male,LPR+,emigration,3274.0
2076,34,male,LPR+,immigration,24824.0
2076,34,male,OFN,emigration,4238.0
2076,34,male,OFN,immigration,8230.0
2076,35,female,INA Nonimmigrant,emigration,1228.0
2076,35,female,INA Nonimmigrant,immigration,2836.0
2076,35,female,LPR+,emigration,2106.0
2076,35,female,LPR+,immigration,16401.0
2076,35,female,OFN,emigration,3687.0
2076,35,female,OFN,immigration,6244.0
2076,35,male,INA Nonimmigrant,emigration,1716.0
2076,35,male,INA Nonimmigrant,immigration,5333.0
2076,35,male,LPR+,emigration,3503.0
2076,35,male,LPR+,immigration,25366.0
2076,35,male,OFN,emigration,4374.0
2076,35,male,OFN,immigration,7911.0
2076,36,female,INA Nonimmigrant,emigration,1257.0
2076,36,female,INA Nonimmigrant,immigration,2628.0
2076,36,female,LPR+,emigration,2260.0
2076,36,female,LPR+,immigration,16772.0
2076,36,female,OFN,emigration,3781.0
2076,36,female,OFN,immigration,5907.0
2076,36,male,INA Nonimmigrant,emigration,1784.0
2076,36,male,INA Nonimmigrant,immigration,5138.0
2076,36,male,LPR+,emigration,3735.0
2076,36,male,LPR+,immigration,25792.0
2076,36,male,OFN,emigration,4497.0
2076,36,male,OFN,immigration,7530.0
2076,37,female,INA Nonimmigrant,emigration,1281.0
2076,37,female,INA Nonimmigrant,immigration,2428.0
2076,37,female,LPR+,emigration,2416.0
2076,37,female,LPR+,immigration,17034.0
2076,37,female,OFN,emigration,3861.0
2076,37,female,OFN,immigration,5526.0
2076,37,male,INA Nonimmigrant,emigration,1845.0
2076,37,male,INA Nonimmigrant,immigration,4934.0
2076,37,male,LPR+,emigration,3966.0
2076,37,male,LPR+,immigration,26076.0
2076,37,male,OFN,emigration,4603.0
2076,37,male,OFN,immigration,7073.0
2076,38,female,INA Nonimmigrant,emigration,1300.0
2076,38,female,INA Nonimmigrant,immigration,2240.0
2076,38,female,LPR+,emigration,2571.0
2076,38,female,LPR+,immigration,17136.0
2076,38,female,OFN,emigration,3924.0
2076,38,female,OFN,immigration,5155.0
2076,38,male,INA Nonimmigrant,emigration,1901.0
2076,38,male,INA Nonimmigrant,immigration,4727.0
2076,38,male,LPR+,emigration,4196.0
2076,38,male,LPR+,immigration,26176.0
2076,38,male,OFN,emigration,4690.0
2076,38,male,OFN,immigration,6632.0
2076,39,female,INA Nonimmigrant,emigration,1314.0
2076,39,female,INA Nonimmigrant,immigration,2068.0
2076,39,female,LPR+,emigration,2724.0
2076,39,female,LPR+,immigration,17002.0
2076,39,female,OFN,emigration,3972.0
2076,39,female,OFN,immigration,4816.0
2076,39,male,INA Nonimmigrant,emigration,1950.0
2076,39,male,INA Nonimmigrant,immigration,4521.0
2076,39,male,LPR+,emigration,4422.0
2076,39,male,LPR+,immigration,26028.0
2076,39,male,OFN,emigration,4760.0
2076,39,male,OFN,immigration,6210.0
2076,40,female,INA Nonimmigrant,emigration,1324.0
2076,40,female,INA Nonimmigrant,immigration,1911.0
2076,40,female,LPR+,emigration,2873.0
2076,40,female,LPR+,immigration,16534.0
2076,40,female,OFN,emigration,4004.0
2076,40,female,OFN,immigration,4477.0
2076,40,male,INA Nonimmigrant,emigration,1994.0
2076,40,male,INA Nonimmigrant,immigration,4318.0
2076,40,male,LPR+,emigration,4642.0
2076,40,male,LPR+,immigration,25545.0
2076,40,male,OFN,emigration,4811.0
2076,40,male,OFN,immigration,5813.0
2076,41,female,INA Nonimmigrant,emigration,1330.0
2076,41,female,INA Nonimmigrant,immigration,1770.0
2076,41,female,LPR+,emigration,3014.0
2076,41,female,LPR+,immigration,15631.0
2076,41,female,OFN,emigration,4027.0
2076,41,female,OFN,immigration,4127.0
2076,41,male,INA Nonimmigrant,emigration,2032.0
2076,41,male,INA Nonimmigrant,immigration,4122.0
2076,41,male,LPR+,emigration,4852.0
2076,41,male,LPR+,immigration,24645.0
2076,41,male,OFN,emigration,4850.0
2076,41,male,OFN,immigration,5436.0
2076,42,female,INA Nonimmigrant,emigration,1334.0
2076,42,female,INA Nonimmigrant,immigration,1646.0
2076,42,female,LPR+,emigration,3141.0
2076,42,female,LPR+,immigration,14226.0
2076,42,female,OFN,emigration,4032.0
2076,42,female,OFN,immigration,3802.0
2076,42,male,INA Nonimmigrant,emigration,2066.0
2076,42,male,INA Nonimmigrant,immigration,3937.0
2076,42,male,LPR+,emigration,5047.0
2076,42,male,LPR+,immigration,23280.0
2076,42,male,OFN,emigration,4871.0
2076,42,male,OFN,immigration,5053.0
2076,43,female,INA Nonimmigrant,emigration,1334.0
2076,43,female,INA Nonimmigrant,immigration,1538.0
2076,43,female,LPR+,emigration,3250.0
2076,43,female,LPR+,immigration,12338.0
2076,43,female,OFN,emigration,4022.0
2076,43,female,OFN,immigration,3568.0
2076,43,male,INA Nonimmigrant,emigration,2094.0
2076,43,male,INA Nonimmigrant,immigration,3765.0
2076,43,male,LPR+,emigration,5223.0
2076,43,male,LPR+,immigration,21477.0
2076,43,male,OFN,emigration,4872.0
2076,43,male,OFN,immigration,4639.0
2076,44,female,INA Nonimmigrant,emigration,1332.0
2076,44,female,INA Nonimmigrant,immigration,1444.0
2076,44,female,LPR+,emigration,3332.0
2076,44,female,LPR+,immigration,10095.0
2076,44,female,OFN,emigration,4002.0
2076,44,female,OFN,immigration,3387.0
2076,44,male,INA Nonimmigrant,emigration,2118.0
2076,44,male,INA Nonimmigrant,immigration,3605.0
2076,44,male,LPR+,emigration,5370.0
2076,44,male,LPR+,immigration,19356.0
2076,44,male,OFN,emigration,4856.0
2076,44,male,OFN,immigration,4267.0
2076,45,female,INA Nonimmigrant,emigration,1328.0
2076,45,female,INA Nonimmigrant,immigration,1360.0
2076,45,female,LPR+,emigration,3393.0
2076,45,female,LPR+,immigration,7722.0
2076,45,female,OFN,emigration,3969.0
2076,45,female,OFN,immigration,3234.0
2076,45,male,INA Nonimmigrant,emigration,2138.0
2076,45,male,INA Nonimmigrant,immigration,3453.0
2076,45,male,LPR+,emigration,5496.0
2076,45,male,LPR+,immigration,17117.0
2076,45,male,OFN,emigration,4820.0
2076,45,male,OFN,immigration,3885.0
2076,46,female,INA Nonimmigrant,emigration,1322.0
2076,46,female,INA Nonimmigrant,immigration,1283.0
2076,46,female,LPR+,emigration,3417.0
2076,46,female,LPR+,immigration,5480.0
2076,46,female,OFN,emigration,3939.0
2076,46,female,OFN,immigration,3119.0
2076,46,male,INA Nonimmigrant,emigration,2153.0
2076,46,male,INA Nonimmigrant,immigration,3307.0
2076,46,male,LPR+,emigration,5585.0
2076,46,male,LPR+,immigration,14987.0
2076,46,male,OFN,emigration,4781.0
2076,46,male,OFN,immigration,3574.0
2076,47,female,INA Nonimmigrant,emigration,1315.0
2076,47,female,INA Nonimmigrant,immigration,1209.0
2076,47,female,LPR+,emigration,3413.0
2076,47,female,LPR+,immigration,3588.0
2076,47,female,OFN,emigration,3885.0
2076,47,female,OFN,immigration,3017.0
2076,47,male,INA Nonimmigrant,emigration,2166.0
2076,47,male,INA Nonimmigrant,immigration,3160.0
2076,47,male,LPR+,emigration,5645.0
2076,47,male,LPR+,immigration,13155.0
2076,47,male,OFN,emigration,4714.0
2076,47,male,OFN,immigration,3321.0
2076,48,female,INA Nonimmigrant,emigration,1305.0
2076,48,female,INA Nonimmigrant,immigration,1137.0
2076,48,female,LPR+,emigration,3386.0
2076,48,female,LPR+,immigration,2165.0
2076,48,female,OFN,emigration,3853.0
2076,48,female,OFN,immigration,2900.0
2076,48,male,INA Nonimmigrant,emigration,2173.0
2076,48,male,INA Nonimmigrant,immigration,3008.0
2076,48,male,LPR+,emigration,5679.0
2076,48,male,LPR+,immigration,11725.0
2076,48,male,OFN,emigration,4667.0
2076,48,male,OFN,immigration,3048.0
2076,49,female,INA Nonimmigrant,emigration,1293.0
2076,49,female,INA Nonimmigrant,immigration,1066.0
2076,49,female,LPR+,emigration,3340.0
2076,49,female,LPR+,immigration,1219.0
2076,49,female,OFN,emigration,3731.0
2076,49,female,OFN,immigration,2790.0
2076,49,male,INA Nonimmigrant,emigration,2176.0
2076,49,male,INA Nonimmigrant,immigration,2851.0
2076,49,male,LPR+,emigration,5690.0
2076,49,male,LPR+,immigration,10715.0
2076,49,male,OFN,emigration,4518.0
2076,49,male,OFN,immigration,2792.0
2076,50,female,INA Nonimmigrant,emigration,1280.0
2076,50,female,INA Nonimmigrant,immigration,995.0
2076,50,female,LPR+,emigration,3286.0
2076,50,female,LPR+,immigration,677.0
2076,50,female,OFN,emigration,3805.0
2076,50,female,OFN,immigration,2663.0
2076,50,male,INA Nonimmigrant,emigration,2177.0
2076,50,male,INA Nonimmigrant,immigration,2689.0
2076,50,male,LPR+,emigration,5692.0
2076,50,male,LPR+,immigration,10079.0
2076,50,male,OFN,emigration,4572.0
2076,50,male,OFN,immigration,2588.0
2076,51,female,INA Nonimmigrant,emigration,1256.0
2076,51,female,INA Nonimmigrant,immigration,924.0
2076,51,female,LPR+,emigration,3198.0
2076,51,female,LPR+,immigration,434.0
2076,51,female,OFN,emigration,3581.0
2076,51,female,OFN,immigration,2519.0
2076,51,male,INA Nonimmigrant,emigration,2160.0
2076,51,male,INA Nonimmigrant,immigration,2524.0
2076,51,male,LPR+,emigration,5649.0
2076,51,male,LPR+,immigration,9749.0
2076,51,male,OFN,emigration,4298.0
2076,51,male,OFN,immigration,2493.0
2076,52,female,INA Nonimmigrant,emigration,1261.0
2076,52,female,INA Nonimmigrant,immigration,856.0
2076,52,female,LPR+,emigration,3190.0
2076,52,female,LPR+,immigration,386.0
2076,52,female,OFN,emigration,3573.0
2076,52,female,OFN,immigration,2389.0
2076,52,male,INA Nonimmigrant,emigration,2178.0
2076,52,male,INA Nonimmigrant,immigration,2359.0
2076,52,male,LPR+,emigration,5701.0
2076,52,male,LPR+,immigration,9658.0
2076,52,male,OFN,emigration,4277.0
2076,52,male,OFN,immigration,2377.0
2076,53,female,INA Nonimmigrant,emigration,1214.0
2076,53,female,INA Nonimmigrant,immigration,790.0
2076,53,female,LPR+,emigration,3016.0
2076,53,female,LPR+,immigration,453.0
2076,53,female,OFN,emigration,3509.0
2076,53,female,OFN,immigration,2264.0
2076,53,male,INA Nonimmigrant,emigration,2128.0
2076,53,male,INA Nonimmigrant,immigration,2197.0
2076,53,male,LPR+,emigration,5551.0
2076,53,male,LPR+,immigration,9739.0
2076,53,male,OFN,emigration,4158.0
2076,53,male,OFN,immigration,2273.0
2076,54,female,INA Nonimmigrant,emigration,1205.0
2076,54,female,INA Nonimmigrant,immigration,726.0
2076,54,female,LPR+,emigration,3008.0
2076,54,female,LPR+,immigration,571.0
2076,54,female,OFN,emigration,3555.0
2076,54,female,OFN,immigration,2140.0
2076,54,male,INA Nonimmigrant,emigration,2117.0
2076,54,male,INA Nonimmigrant,immigration,2039.0
2076,54,male,LPR+,emigration,5579.0
2076,54,male,LPR+,immigration,9922.0
2076,54,male,OFN,emigration,4171.0
2076,54,male,OFN,immigration,2144.0
2076,55,female,INA Nonimmigrant,emigration,1196.0
2076,55,female,INA Nonimmigrant,immigration,665.0
2076,55,female,LPR+,emigration,2945.0
2076,55,female,LPR+,immigration,695.0
2076,55,female,OFN,emigration,3648.0
2076,55,female,OFN,immigration,2026.0
2076,55,male,INA Nonimmigrant,emigration,2121.0
2076,55,male,INA Nonimmigrant,immigration,1884.0
2076,55,male,LPR+,emigration,5600.0
2076,55,male,LPR+,immigration,10128.0
2076,55,male,OFN,emigration,4269.0
2076,55,male,OFN,immigration,2025.0
2076,56,female,INA Nonimmigrant,emigration,1151.0
2076,56,female,INA Nonimmigrant,immigration,604.0
2076,56,female,LPR+,emigration,2928.0
2076,56,female,LPR+,immigration,788.0
2076,56,female,OFN,emigration,3516.0
2076,56,female,OFN,immigration,1920.0
2076,56,male,INA Nonimmigrant,emigration,2072.0
2076,56,male,INA Nonimmigrant,immigration,1731.0
2076,56,male,LPR+,emigration,5596.0
2076,56,male,LPR+,immigration,10277.0
2076,56,male,OFN,emigration,4095.0
2076,56,male,OFN,immigration,1938.0
2076,57,female,INA Nonimmigrant,emigration,1169.0
2076,57,female,INA Nonimmigrant,immigration,545.0
2076,57,female,LPR+,emigration,2709.0
2076,57,female,LPR+,immigration,828.0
2076,57,female,OFN,emigration,3541.0
2076,57,female,OFN,immigration,1817.0
2076,57,male,INA Nonimmigrant,emigration,2054.0
2076,57,male,INA Nonimmigrant,immigration,1580.0
2076,57,male,LPR+,emigration,5345.0
2076,57,male,LPR+,immigration,10308.0
2076,57,male,OFN,emigration,4015.0
2076,57,male,OFN,immigration,1841.0
2076,58,female,INA Nonimmigrant,emigration,1109.0
2076,58,female,INA Nonimmigrant,immigration,487.0
2076,58,female,LPR+,emigration,3041.0
2076,58,female,LPR+,immigration,810.0
2076,58,female,OFN,emigration,3377.0
2076,58,female,OFN,immigration,1724.0
2076,58,male,INA Nonimmigrant,emigration,2028.0
2076,58,male,INA Nonimmigrant,immigration,1429.0
2076,58,male,LPR+,emigration,5789.0
2076,58,male,LPR+,immigration,10191.0
2076,58,male,OFN,emigration,3927.0
2076,58,male,OFN,immigration,1733.0
2076,59,female,INA Nonimmigrant,emigration,1108.0
2076,59,female,INA Nonimmigrant,immigration,429.0
2076,59,female,LPR+,emigration,2641.0
2076,59,female,LPR+,immigration,741.0
2076,59,female,OFN,emigration,3357.0
2076,59,female,OFN,immigration,1647.0
2076,59,male,INA Nonimmigrant,emigration,1975.0
2076,59,male,INA Nonimmigrant,immigration,1278.0
2076,59,male,LPR+,emigration,5365.0
2076,59,male,LPR+,immigration,9930.0
2076,59,male,OFN,emigration,3776.0
2076,59,male,OFN,immigration,1596.0
2076,60,female,INA Nonimmigrant,emigration,1082.0
2076,60,female,INA Nonimmigrant,immigration,372.0
2076,60,female,LPR+,emigration,2562.0
2076,60,female,LPR+,immigration,639.0
2076,60,female,OFN,emigration,3274.0
2076,60,female,OFN,immigration,1573.0
2076,60,male,INA Nonimmigrant,emigration,1956.0
2076,60,male,INA Nonimmigrant,immigration,1129.0
2076,60,male,LPR+,emigration,5308.0
2076,60,male,LPR+,immigration,9553.0
2076,60,male,OFN,emigration,3717.0
2076,60,male,OFN,immigration,1486.0
2076,61,female,INA Nonimmigrant,emigration,1033.0
2076,61,female,INA Nonimmigrant,immigration,318.0
2076,61,female,LPR+,emigration,2474.0
2076,61,female,LPR+,immigration,524.0
2076,61,female,OFN,emigration,3135.0
2076,61,female,OFN,immigration,1511.0
2076,61,male,INA Nonimmigrant,emigration,1890.0
2076,61,male,INA Nonimmigrant,immigration,981.0
2076,61,male,LPR+,emigration,5235.0
2076,61,male,LPR+,immigration,9098.0
2076,61,male,OFN,emigration,3540.0
2076,61,male,OFN,immigration,1351.0
2076,62,female,INA Nonimmigrant,emigration,1029.0
2076,62,female,INA Nonimmigrant,immigration,267.0
2076,62,female,LPR+,emigration,2403.0
2076,62,female,LPR+,immigration,413.0
2076,62,female,OFN,emigration,3109.0
2076,62,female,OFN,immigration,1463.0
2076,62,male,INA Nonimmigrant,emigration,1872.0
2076,62,male,INA Nonimmigrant,immigration,838.0
2076,62,male,LPR+,emigration,5159.0
2076,62,male,LPR+,immigration,8600.0
2076,62,male,OFN,emigration,3518.0
2076,62,male,OFN,immigration,1209.0
2076,63,female,INA Nonimmigrant,emigration,972.0
2076,63,female,INA Nonimmigrant,immigration,221.0
2076,63,female,LPR+,emigration,2307.0
2076,63,female,LPR+,immigration,317.0
2076,63,female,OFN,emigration,2954.0
2076,63,female,OFN,immigration,1401.0
2076,63,male,INA Nonimmigrant,emigration,1769.0
2076,63,male,INA Nonimmigrant,immigration,701.0
2076,63,male,LPR+,emigration,5060.0
2076,63,male,LPR+,immigration,8086.0
2076,63,male,OFN,emigration,3244.0
2076,63,male,OFN,immigration,1065.0
2076,64,female,INA Nonimmigrant,emigration,972.0
2076,64,female,INA Nonimmigrant,immigration,179.0
2076,64,female,LPR+,emigration,2233.0
2076,64,female,LPR+,immigration,241.0
2076,64,female,OFN,emigration,2948.0
2076,64,female,OFN,immigration,1342.0
2076,64,male,INA Nonimmigrant,emigration,1775.0
2076,64,male,INA Nonimmigrant,immigration,573.0
2076,64,male,LPR+,emigration,4969.0
2076,64,male,LPR+,immigration,7567.0
2076,64,male,OFN,emigration,3289.0
2076,64,male,OFN,immigration,931.0
2076,65,female,INA Nonimmigrant,emigration,910.0
2076,65,female,INA Nonimmigrant,immigration,142.0
2076,65,female,LPR+,emigration,2131.0
2076,65,female,LPR+,immigration,183.0
2076,65,female,OFN,emigration,2772.0
2076,65,female,OFN,immigration,1285.0
2076,65,male,INA Nonimmigrant,emigration,1677.0
2076,65,male,INA Nonimmigrant,immigration,458.0
2076,65,male,LPR+,emigration,4852.0
2076,65,male,LPR+,immigration,7051.0
2076,65,male,OFN,emigration,3041.0
2076,65,male,OFN,immigration,786.0
2076,66,female,INA Nonimmigrant,emigration,907.0
2076,66,female,INA Nonimmigrant,immigration,111.0
2076,66,female,LPR+,emigration,2055.0
2076,66,female,LPR+,immigration,138.0
2076,66,female,OFN,emigration,2826.0
2076,66,female,OFN,immigration,1217.0
2076,66,male,INA Nonimmigrant,emigration,1640.0
2076,66,male,INA Nonimmigrant,immigration,359.0
2076,66,male,LPR+,emigration,4737.0
2076,66,male,LPR+,immigration,6535.0
2076,66,male,OFN,emigration,3038.0
2076,66,male,OFN,immigration,695.0
2076,67,female,INA Nonimmigrant,emigration,850.0
2076,67,female,INA Nonimmigrant,immigration,87.0
2076,67,female,LPR+,emigration,1958.0
2076,67,female,LPR+,immigration,139.0
2076,67,female,OFN,emigration,2504.0
2076,67,female,OFN,immigration,1166.0
2076,67,male,INA Nonimmigrant,emigration,1567.0
2076,67,male,INA Nonimmigrant,immigration,280.0
2076,67,male,LPR+,emigration,4610.0
2076,67,male,LPR+,immigration,6019.0
2076,67,male,OFN,emigration,2718.0
2076,67,male,OFN,immigration,654.0
2076,68,female,INA Nonimmigrant,emigration,899.0
2076,68,female,INA Nonimmigrant,immigration,69.0
2076,68,female,LPR+,emigration,1876.0
2076,68,female,LPR+,immigration,139.0
2076,68,female,OFN,emigration,2958.0
2076,68,female,OFN,immigration,1106.0
2076,68,male,INA Nonimmigrant,emigration,1584.0
2076,68,male,INA Nonimmigrant,immigration,221.0
2076,68,male,LPR+,emigration,4476.0
2076,68,male,LPR+,immigration,5500.0
2076,68,male,OFN,emigration,3056.0
2076,68,male,OFN,immigration,601.0
2076,69,female,INA Nonimmigrant,emigration,643.0
2076,69,female,INA Nonimmigrant,immigration,56.0
2076,69,female,LPR+,emigration,1759.0
2076,69,female,LPR+,immigration,139.0
2076,69,female,OFN,emigration,2149.0
2076,69,female,OFN,immigration,1034.0
2076,69,male,INA Nonimmigrant,emigration,1287.0
2076,69,male,INA Nonimmigrant,immigration,179.0
2076,69,male,LPR+,emigration,4326.0
2076,69,male,LPR+,immigration,4981.0
2076,69,male,OFN,emigration,2383.0
2076,69,male,OFN,immigration,551.0
2076,70,female,INA Nonimmigrant,emigration,1063.0
2076,70,female,INA Nonimmigrant,immigration,48.0
2076,70,female,LPR+,emigration,1695.0
2076,70,female,LPR+,immigration,139.0
2076,70,female,OFN,emigration,2631.0
2076,70,female,OFN,immigration,960.0
2076,70,male,INA Nonimmigrant,emigration,1768.0
2076,70,male,INA Nonimmigrant,immigration,151.0
2076,70,male,LPR+,emigration,4182.0
2076,70,male,LPR+,immigration,4460.0
2076,70,male,OFN,emigration,2648.0
2076,70,male,OFN,immigration,491.0
2076,71,female,INA Nonimmigrant,emigration,428.0
2076,71,female,INA Nonimmigrant,immigration,43.0
2076,71,female,LPR+,emigration,1572.0
2076,71,female,LPR+,immigration,139.0
2076,71,female,OFN,emigration,2423.0
2076,71,female,OFN,immigration,891.0
2076,71,male,INA Nonimmigrant,emigration,889.0
2076,71,male,INA Nonimmigrant,immigration,132.0
2076,71,male,LPR+,emigration,3999.0
2076,71,male,LPR+,immigration,3942.0
2076,71,male,OFN,emigration,2425.0
2076,71,male,OFN,immigration,442.0
2076,72,female,INA Nonimmigrant,emigration,797.0
2076,72,female,INA Nonimmigrant,immigration,39.0
2076,72,female,LPR+,emigration,1489.0
2076,72,female,LPR+,immigration,139.0
2076,72,female,OFN,emigration,2446.0
2076,72,female,OFN,immigration,822.0
2076,72,male,INA Nonimmigrant,emigration,1472.0
2076,72,male,INA Nonimmigrant,immigration,119.0
2076,72,male,LPR+,emigration,3855.0
2076,72,male,LPR+,immigration,3427.0
2076,72,male,OFN,emigration,2621.0
2076,72,male,OFN,immigration,405.0
2076,73,female,INA Nonimmigrant,emigration,713.0
